month,sales_mkwh,state,sector,consumers,price,revenue,use_per_capita,region,cooling_days,heating_days,COM,RES,time,year,mon,season,date,num_days,num_hols,pct_weekdays,y,hot,cold,wind
201011,2058.99498,AL,RES,2148072.0,10.89,22422.4553322,958.531641397495,ESC,5.5192709865,413.87762931,0,1,35,2010,11,fall,2010-11-01,30,10,0.6666666666666667,31.951054713249835,0.0,0.0,7.0
201010,2145.74095,AL,RES,2149467.0,11.44,24547.276467999996,998.2665237475151,ESC,51.469160538,172.79282345,0,1,34,2010,10,fall,2010-10-01,31,11,0.6451612903225806,32.202145927339195,0.0,0.0,4.0
201009,3213.72512,AL,RES,2149028.0,11.1,35672.348831999996,1495.4319441161306,ESC,260.98381002,11.25952921,0,1,33,2010,9,fall,2010-09-01,30,9,0.7,49.84773147053769,1.0,0.0,2.0
201008,3929.07064,AL,RES,2150412.0,11.18,43927.0097552,1827.1245882184437,ESC,491.67565781,0.0,0,1,32,2010,8,summer,2010-08-01,31,9,0.7096774193548387,58.93950284575625,48.0,0.0,23.0
201007,3848.86356,AL,RES,2151158.0,10.79,41529.237812399995,1789.2054233115373,ESC,483.11397137,0.0,0,1,31,2010,7,summer,2010-07-01,31,10,0.6774193548387097,57.716303977791526,9.0,0.0,14.0
201006,3316.6658,AL,RES,2142780.0,10.81,35853.157298000006,1547.833095324765,ESC,425.59113136,0.0,0,1,30,2010,6,summer,2010-06-01,30,8,0.7333333333333334,51.5944365108255,11.0,0.0,23.0
201005,2310.79816,AL,RES,2128963.0,10.99,25395.6717784,1085.4102020561184,ESC,202.66752249,31.855506079,0,1,29,2010,5,spring,2010-05-01,31,11,0.6451612903225806,35.01323232439091,0.0,0.0,4.0
201004,1902.07524,AL,RES,2127884.0,11.19,21284.2219356,893.8810762240798,ESC,45.580959292,134.07771729,0,1,28,2010,4,spring,2010-04-01,30,8,0.7333333333333334,29.796035874135995,0.0,0.0,4.0
201003,2675.01281,AL,RES,2128991.0,10.25,27418.8813025,1256.4697596185235,ESC,7.9791978192,510.89548168,0,1,27,2010,3,spring,2010-03-01,31,8,0.7419354838709677,40.53128256833947,0.0,2.0,5.0
201002,3132.59216,AL,RES,2127313.0,9.77,30605.4254032,1472.558180201973,ESC,0.0,820.83135541,0,1,26,2010,2,winter,2010-02-01,28,9,0.6785714285714286,52.5913635786419,0.0,8.0,2.0
201001,3749.9901,AL,RES,2124349.0,9.82,36824.902782,1765.2420106112509,ESC,0.84075816334,930.41424985,0,1,25,2010,1,winter,2010-01-01,31,12,0.6129032258064516,56.94329066487906,0.0,5.0,4.0
200912,2818.68492,AL,RES,2132487.0,9.82,27679.485914400004,1321.7829323226824,ESC,0.42042345953,773.94479608,0,1,24,2009,12,winter,2009-12-01,31,9,0.7096774193548387,42.638159107183306,0.0,1.0,6.0
200911,2013.09458,AL,RES,2130963.0,10.2,20533.564715999997,944.6877209975021,ESC,3.2520889862,406.89898135,0,1,23,2009,11,fall,2009-11-01,30,11,0.6333333333333333,31.489590699916736,0.0,0.0,0.0
200910,2124.04828,AL,RES,2130193.0,10.4,22090.102112,997.1154163026542,ESC,33.048333511,242.17191294,0,1,22,2009,10,fall,2009-10-01,31,10,0.6774193548387097,32.16501342911788,0.0,1.0,7.0
200909,2720.75491,AL,RES,2130354.0,10.85,29520.1907735,1277.137466355357,ESC,228.58797051,16.135433811,0,1,21,2009,9,fall,2009-09-01,30,9,0.7,42.5712488785119,0.0,0.0,2.0
200908,3288.58024,AL,RES,2130691.0,10.91,35878.410418399995,1543.4336748031508,ESC,339.66748244,0.47079156768,0,1,20,2009,8,summer,2009-08-01,31,10,0.6774193548387097,49.788183058166155,0.0,0.0,9.0
200907,3619.94529,AL,RES,2129180.0,10.81,39131.6085849,1700.1593524267557,ESC,318.44728376,1.6477655594,0,1,19,2009,7,summer,2009-07-01,31,9,0.7096774193548387,54.84385007828244,0.0,0.0,17.0
200906,2905.74169,AL,RES,2127822.0,11.24,32660.5365956,1365.5943448277158,ESC,355.26740177,0.70615229689,0,1,18,2009,6,summer,2009-06-01,30,8,0.7333333333333334,45.51981149425719,7.0,0.0,13.0
200905,2248.91252,AL,RES,2125917.0,10.59,23815.983586799997,1057.8552784516046,ESC,149.87017458,55.031955557,0,1,17,2009,5,spring,2009-05-01,31,11,0.6451612903225806,34.1243638210195,0.0,0.0,9.0
200904,1851.87754,AL,RES,2125676.0,11.09,20537.3219186,871.194641140042,ESC,22.021668192,208.57062832,0,1,16,2009,4,spring,2009-04-01,30,8,0.7333333333333334,29.03982137133473,0.0,3.0,10.0
200903,2251.154,AL,RES,2125889.0,10.61,23884.74394,1058.9235844392629,ESC,21.482835131,405.1790917,0,1,15,2009,3,spring,2009-03-01,31,9,0.7096774193548387,34.15882530449235,0.0,2.0,8.0
200902,2663.12964,AL,RES,2125523.0,10.64,28335.699369600003,1252.9291096826523,ESC,2.8137919386,585.55358537,0,1,14,2009,2,winter,2009-02-01,28,9,0.6785714285714286,44.74746820295187,0.0,0.0,4.0
200901,2983.4874,AL,RES,2121401.0,10.57,31535.461818,1406.375975122101,ESC,4.2725683045,841.22151775,0,1,13,2009,1,winter,2009-01-01,31,11,0.6451612903225806,45.36696693942261,0.0,2.0,3.0
200812,2820.58247,AL,RES,2121653.0,10.19,28741.735369299997,1329.4268525531743,ESC,3.2057496989,685.03797982,0,1,12,2008,12,winter,2008-12-01,31,9,0.7096774193548387,42.88473717913465,0.0,5.0,6.0
200811,2061.275,AL,RES,2114847.0,11.01,22694.63775,974.6686166895288,ESC,1.5861085262,535.26105581,0,1,11,2008,11,fall,2008-11-01,30,12,0.6,32.48895388965096,0.0,0.0,2.0
200810,2115.71336,AL,RES,2115012.0,11.57,24478.803575200003,1000.3316104116668,ESC,34.735266395,207.56730224,0,1,10,2008,10,fall,2008-10-01,31,9,0.7096774193548387,32.2687616261828,0.0,3.0,5.0
200809,2920.7973,AL,RES,2114788.0,11.07,32333.226111000004,1381.1300707210369,ESC,234.9331557,11.311195801,0,1,9,2008,9,fall,2008-09-01,30,9,0.7,46.037669024034564,0.0,0.0,4.0
200808,3423.59887,AL,RES,2116416.0,11.06,37865.0035022,1617.6398543575554,ESC,349.62953129,0.0,0,1,8,2008,8,summer,2008-08-01,31,10,0.6774193548387097,52.181930785727594,0.0,0.0,10.0
200807,3549.10038,AL,RES,2112196.0,11.08,39324.0322104,1680.2893197411604,ESC,400.18604569,0.0,0,1,7,2008,7,summer,2008-07-01,31,9,0.7096774193548387,54.202881281972914,1.0,0.0,22.0
200806,3098.36761,AL,RES,2109206.0,10.96,33958.1090056,1468.9734478282348,ESC,347.21359081,0.7069151869,0,1,6,2008,6,summer,2008-06-01,30,9,0.7,48.965781594274496,2.0,0.0,17.0
200805,2187.28234,AL,RES,2107745.0,10.01,21894.696223400002,1037.7357507668148,ESC,120.85531134,78.798130152,0,1,5,2008,5,spring,2008-05-01,31,10,0.6774193548387097,33.47534679892951,0.0,0.0,13.0
200804,1901.68479,AL,RES,2105772.0,9.89,18807.662573100002,903.0820003305201,ESC,25.219063354,202.97750844,0,1,4,2008,4,spring,2008-04-01,30,8,0.7333333333333334,30.10273334435067,0.0,2.0,5.0
200803,2274.29245,AL,RES,2105260.0,9.3,21150.919785000002,1080.2905341858013,ESC,13.912603377,460.28416669,0,1,3,2008,3,spring,2008-03-01,31,10,0.6774193548387097,34.84808174792907,0.0,2.0,5.0
200802,2725.61281,AL,RES,2105129.0,9.16,24966.6133396,1294.7485926040638,ESC,3.0784139342,591.77472471,0,1,2,2008,2,winter,2008-02-01,29,9,0.6896551724137931,44.64650319324358,0.0,0.0,13.0
200801,3106.23262,AL,RES,2102350.0,9.2,28577.340104,1477.5049920327253,ESC,2.4304469101,827.60109543,0,1,1,2008,1,winter,2008-01-01,31,10,0.6774193548387097,47.661451355894364,0.0,4.0,10.0
202105,1742.77009,AL,COM,369721.0,12.17,21209.5119953,4713.743850092367,ESC,109.41960715,81.650517691,1,0,161,2021,5,spring,2021-05-01,31,11,0.6451612903225806,152.05625322878603,0.15384615384615385,0.0,6.3076923076923075
202104,1619.58496,AL,COM,371485.0,12.28,19888.5033088,4359.758698197774,ESC,17.744106362,232.58156216,1,0,160,2021,4,spring,2021-04-01,30,8,0.7333333333333334,145.3252899399258,0.0,3.0,5.0
202103,1637.04764,AL,COM,371032.0,12.21,19988.3516844,4412.146769011837,ESC,33.840873047,339.10445328,1,0,159,2021,3,spring,2021-03-01,31,8,0.7419354838709677,142.3273151294141,0.0,0.0,10.0
202102,1619.10137,AL,COM,363876.0,12.6,20400.677262,4449.596483417428,ESC,0.8175660767,718.89175877,1,0,158,2021,2,winter,2021-02-01,28,9,0.6785714285714286,158.91416012205102,0.0,12.0,1.0
202101,1745.39699,AL,COM,369704.0,11.77,20543.3225723,4721.066014974142,ESC,5.6223695632,736.64273807,1,0,157,2021,1,winter,2021-01-01,31,12,0.6129032258064516,152.29245209594006,0.0,2.0,0.0
202012,1675.12077,AL,COM,375396.0,10.91,18275.5676007,4462.27655595691,ESC,1.1250235839,726.74005869,1,0,156,2020,12,winter,2020-12-01,31,9,0.7096774193548387,143.94440503086807,0.0,0.0,3.0
202011,1555.5637,AL,COM,373962.0,11.85,18433.429845,4159.68387162332,ESC,12.530245465,343.66145505,1,0,155,2020,11,fall,2020-11-01,30,11,0.6333333333333333,138.65612905411066,0.0,3.0,2.0
202010,1733.04942,AL,COM,375085.0,11.69,20259.3477198,4620.417825292933,ESC,66.449030769,156.04066222,1,0,154,2020,10,fall,2020-10-01,31,10,0.6774193548387097,149.04573629977205,0.0,0.0,6.0
202009,1930.53364,AL,COM,374311.0,11.74,22664.4649336,5157.565874366503,ESC,209.28122605,20.076364462,1,0,153,2020,9,fall,2020-09-01,30,9,0.7,171.91886247888343,0.0,0.0,3.0
202008,2125.94528,AL,COM,374142.0,11.63,24724.7436064,5682.188260072379,ESC,386.52059753,0.0,1,0,152,2020,8,summer,2020-08-01,31,10,0.6774193548387097,183.2963954862058,0.0,0.0,11.0
202007,2107.60457,AL,COM,374120.0,11.66,24574.669286199998,5633.498797177376,ESC,461.43269551,0.0,1,0,151,2020,7,summer,2020-07-01,31,9,0.7096774193548387,181.7257676508831,3.0,0.0,9.0
202006,1852.84152,AL,COM,373782.0,11.84,21937.6435968,4957.0110920269035,ESC,296.32450613,2.7012712184,1,0,150,2020,6,summer,2020-06-01,30,8,0.7333333333333334,165.23370306756345,0.0,0.0,13.0
202005,1575.9426,AL,COM,370920.0,11.54,18186.377604,4248.739890003235,ESC,106.56407013,86.197964013,1,0,149,2020,5,spring,2020-05-01,31,11,0.6451612903225806,137.0561254839753,0.0,0.0,6.0
202004,1422.47251,AL,COM,373010.0,11.63,16543.355291300002,3813.4969839950672,ESC,20.730875733,247.90326238,1,0,148,2020,4,spring,2020-04-01,30,8,0.7333333333333334,127.1165661331689,0.0,1.0,14.0
202003,1627.38923,AL,COM,374675.0,11.43,18601.0588989,4343.468953092681,ESC,55.873847126,293.3751922,1,0,147,2020,3,spring,2020-03-01,31,9,0.7096774193548387,140.11190171266713,0.0,0.0,7.0
202002,1625.03192,AL,COM,372081.0,11.49,18671.6167608,4367.4144070780285,ESC,4.462347603,553.97034947,1,0,146,2020,2,winter,2020-02-01,29,10,0.6551724137931034,150.60049679579407,0.0,3.0,5.0
202001,1717.89707,AL,COM,372091.0,11.59,19910.4270413,4616.873479874547,ESC,13.019273768,634.53500698,1,0,145,2020,1,winter,2020-01-01,31,10,0.6774193548387097,148.9314025765983,0.0,0.0,7.0
201912,1707.5667,AL,COM,371680.0,10.55,18014.828685,4594.1850516573395,ESC,5.4825221091,573.02970244,1,0,144,2019,12,winter,2019-12-01,31,10,0.6774193548387097,148.19951779539804,0.0,1.0,5.0
201911,1683.06195,AL,COM,371211.0,11.89,20011.6065855,4533.976498541261,ESC,0.82068687509,573.15622854,1,0,143,2019,11,fall,2019-11-01,30,11,0.6333333333333333,151.13254995137538,0.0,5.0,3.0
201910,1953.6712,AL,COM,370747.0,11.49,22447.682088,5269.553630912725,ESC,80.306934303,128.24422204,1,0,142,2019,10,fall,2019-10-01,31,9,0.7096774193548387,169.98560099718466,0.0,0.0,6.0
201909,2254.83419,AL,COM,369773.0,11.46,25840.3998174,6097.887595903433,ESC,382.01997498,1.3970457843,1,0,141,2019,9,fall,2019-09-01,30,10,0.6666666666666667,203.26291986344776,0.0,0.0,5.0
201908,2326.86844,AL,COM,370037.0,11.68,27177.823379200003,6288.204801141507,ESC,408.24154092,0.0,1,0,140,2019,8,summer,2019-08-01,31,9,0.7096774193548387,202.84531616585508,3.0,0.0,14.0
201907,2262.21348,AL,COM,370079.0,11.76,26603.6305248,6112.785324214559,ESC,428.47032814,0.0,1,0,139,2019,7,summer,2019-07-01,31,9,0.7096774193548387,197.18662336175998,2.0,0.0,10.0
201906,2082.28345,AL,COM,368822.0,11.48,23904.614006,5645.76801275412,ESC,299.98696987,3.1654672438,1,0,138,2019,6,summer,2019-06-01,30,10,0.6666666666666667,188.19226709180398,1.0,0.0,13.0
201905,1979.56408,AL,COM,369568.0,11.65,23061.921532,5356.427179842411,ESC,220.3461355,24.06422116,1,0,137,2019,5,spring,2019-05-01,31,9,0.7096774193548387,172.78797354330356,0.0,0.0,5.0
201904,1694.57391,AL,COM,369226.0,11.8,19995.972138,4589.530287682883,ESC,31.243866185,165.59501152,1,0,136,2019,4,spring,2019-04-01,30,8,0.7333333333333334,152.98434292276275,0.0,1.0,9.0
201903,1683.12453,AL,COM,368808.0,11.62,19557.9070386,4563.687691156374,ESC,9.8557850874,505.3562271,1,0,135,2019,3,spring,2019-03-01,31,10,0.6774193548387097,147.21573197278627,0.0,2.0,5.0
201902,1619.51538,AL,COM,368765.0,11.48,18592.0365624,4391.727468713137,ESC,13.913575919,459.20816758,1,0,134,2019,2,winter,2019-02-01,28,9,0.6785714285714286,156.84740959689773,0.0,0.0,5.0
201901,1829.19272,AL,COM,368854.0,11.24,20560.1261728,4959.123989437555,ESC,4.9354596331,748.01039926,1,0,133,2019,1,winter,2019-01-01,31,10,0.6774193548387097,159.97174159475983,0.0,4.0,5.0
201812,1747.96662,AL,COM,371807.0,11.15,19489.827813,4701.274101886193,ESC,2.36793032,633.67493342,1,0,132,2018,12,winter,2018-12-01,31,11,0.6451612903225806,151.6540032866514,0.0,1.0,5.0
201811,1739.71417,AL,COM,371580.0,11.44,19902.3301048,4681.937052586253,ESC,0.97850671368,565.70088907,1,0,131,2018,11,fall,2018-11-01,30,10,0.6666666666666667,156.06456841954179,0.0,0.0,6.0
201810,1956.07154,AL,COM,371885.0,11.19,21888.440532599998,5259.882867015341,ESC,77.079543898,138.1930629,1,0,130,2018,10,fall,2018-10-01,31,9,0.7096774193548387,169.6736408714626,0.0,0.0,2.0
201809,2213.77764,AL,COM,371374.0,11.18,24750.034015199995,5961.046384507262,ESC,337.88762633,2.5670961222,1,0,129,2018,9,fall,2018-09-01,30,11,0.6333333333333333,198.70154615024205,0.0,0.0,2.0
201808,2317.67056,AL,COM,371718.0,11.19,25934.7335664,6235.023754566634,ESC,391.60897801,0.0,1,0,128,2018,8,summer,2018-08-01,31,8,0.7419354838709677,201.12979853440754,0.0,0.0,10.0
201807,2294.78583,AL,COM,371321.0,11.09,25449.1748547,6180.0593825827245,ESC,430.2628809,0.0,1,0,127,2018,7,summer,2018-07-01,31,10,0.6774193548387097,199.3567542768621,2.0,0.0,2.0
201806,2167.14652,AL,COM,371144.0,11.24,24358.7268848,5839.098894229733,ESC,376.20064865,0.0,1,0,126,2018,6,summer,2018-06-01,30,9,0.7,194.63662980765776,0.0,0.0,20.0
201805,1997.24264,AL,COM,370966.0,11.18,22329.1727152,5383.896745254282,ESC,267.61158073,13.067645512,1,0,125,2018,5,spring,2018-05-01,31,9,0.7096774193548387,173.67408855658974,0.0,0.0,4.0
201804,1666.11722,AL,COM,370759.0,11.37,18943.7527914,4493.801148454926,ESC,7.3164026598,311.81157505,1,0,124,2018,4,spring,2018-04-01,30,9,0.7,149.7933716151642,0.0,1.0,8.0
201803,1712.58975,AL,COM,370560.0,11.45,19609.1526375,4621.62605246114,ESC,14.532908763,474.29366787,1,0,123,2018,3,spring,2018-03-01,31,9,0.7096774193548387,149.0847113697142,0.0,9.0,3.0
201802,1651.16905,AL,COM,369543.0,11.23,18542.6284315,4468.137808049401,ESC,21.728064074,410.37311604,1,0,122,2018,2,winter,2018-02-01,28,9,0.6785714285714286,159.57635028747862,0.0,0.0,6.0
201801,2018.82045,AL,COM,370494.0,11.26,22731.918266999997,5448.996340021701,ESC,0.6683598694,928.7840509,1,0,121,2018,1,winter,2018-01-01,31,10,0.6774193548387097,175.774075484571,0.0,8.0,0.0
201712,1761.60572,AL,COM,371000.0,11.46,20188.001551200003,4748.263396226415,ESC,1.3939256916,729.02959241,1,0,120,2017,12,winter,2017-12-01,31,11,0.6451612903225806,153.16978697504567,0.0,5.0,2.0
201711,1709.65635,AL,COM,371186.0,11.65,19917.4964775,4605.928968226172,ESC,6.2036561994,407.24005921,1,0,119,2017,11,fall,2017-11-01,30,10,0.6666666666666667,153.5309656075391,0.0,1.0,1.0
201710,1898.74766,AL,COM,371050.0,11.61,22044.4603326,5117.228567578493,ESC,65.909980069,145.70654372,1,0,118,2017,10,fall,2017-10-01,31,10,0.6774193548387097,165.07188927672559,0.0,1.0,4.0
201709,2020.54034,AL,COM,369226.0,11.77,23781.7598018,5472.367438912753,ESC,194.17040903,23.920270338,1,0,117,2017,9,fall,2017-09-01,30,10,0.6666666666666667,182.41224796375843,0.0,0.0,8.0
201708,2277.56838,AL,COM,370767.0,11.57,26351.466156600003,6142.856241251244,ESC,340.72505867,0.70169681458,1,0,116,2017,8,summer,2017-08-01,31,8,0.7419354838709677,198.1566529435885,0.0,0.0,3.0
201707,2254.23565,AL,COM,370361.0,11.51,25946.2523315,6086.590245733217,ESC,429.74761501,0.0,1,0,115,2017,7,summer,2017-07-01,31,11,0.6451612903225806,196.34162083010378,0.0,0.0,9.0
201706,2034.19048,AL,COM,370616.0,11.67,23739.0029016,5488.674207265742,ESC,272.40159426,3.3983975092,1,0,114,2017,6,summer,2017-06-01,30,8,0.7333333333333334,182.95580690885805,0.0,0.0,7.0
201705,1906.70537,AL,COM,370086.0,11.51,21946.1788087,5152.060250860611,ESC,135.04250473,56.857015958,1,0,113,2017,5,spring,2017-05-01,31,9,0.7096774193548387,166.1954919632455,0.0,0.0,10.0
201704,1770.47478,AL,COM,367891.0,11.4,20183.412492,4812.498212785852,ESC,74.24350735,93.681651707,1,0,112,2017,4,spring,2017-04-01,30,10,0.6666666666666667,160.41660709286174,0.0,0.0,11.0
201703,1734.88184,AL,COM,370022.0,11.7,20298.117528,4688.591056747977,ESC,27.526995798,387.20447247,1,0,111,2017,3,spring,2017-03-01,31,8,0.7419354838709677,151.24487279832184,0.0,2.0,4.0
201702,1589.40307,AL,COM,368315.0,11.9,18913.896533000003,4315.336247505532,ESC,17.703921482,408.68660037,1,0,110,2017,2,winter,2017-02-01,28,9,0.6785714285714286,154.11915169662615,0.0,28.0,2.0
201701,1785.80336,AL,COM,369259.0,11.45,20447.448472,4836.181000327683,ESC,20.070570286,578.97261233,1,0,109,2017,1,winter,2017-01-01,31,11,0.6451612903225806,156.00583872024785,0.0,2.0,5.0
201612,1773.42675,AL,COM,368400.0,11.58,20536.281765,4813.861970684039,ESC,3.8821375988,671.91946924,1,0,108,2016,12,winter,2016-12-01,31,10,0.6774193548387097,155.28587002206578,0.0,0.0,1.0
201611,1742.44149,AL,COM,368123.0,11.34,19759.286496599998,4733.31329474116,ESC,11.888126101,339.20815524,1,0,107,2016,11,fall,2016-11-01,30,10,0.6666666666666667,157.77710982470532,0.0,1.0,4.0
201610,1934.62732,AL,COM,368031.0,11.49,22228.867906800002,5256.696636968081,ESC,113.3890788,89.045966744,1,0,106,2016,10,fall,2016-10-01,31,11,0.6451612903225806,169.57085925703487,0.0,0.0,0.0
201609,2266.01536,AL,COM,367692.0,11.05,25039.469728,6162.8084374966,ESC,320.75853932,5.0370288708,1,0,105,2016,9,fall,2016-09-01,30,9,0.7,205.42694791655333,0.0,0.0,2.0
201608,2409.84751,AL,COM,368035.0,11.04,26604.716510399998,6547.875908541308,ESC,460.0103277,0.0,1,0,104,2016,8,summer,2016-08-01,31,8,0.7419354838709677,211.22180350133252,2.0,0.0,5.0
201607,2357.3791,AL,COM,366973.0,11.12,26214.055592,6423.848893515326,ESC,472.86393125,0.0,1,0,103,2016,7,summer,2016-07-01,31,11,0.6451612903225806,207.2209320488815,0.0,0.0,18.0
201606,2154.09614,AL,COM,367343.0,11.17,24061.2538838,5863.991256128468,ESC,371.02913931,0.23430055284,1,0,102,2016,6,summer,2016-06-01,30,8,0.7333333333333334,195.4663752042823,2.0,0.0,13.0
201605,1916.57552,AL,COM,366645.0,11.02,21120.6622304,5227.3330333156055,ESC,124.30778736,71.280849151,1,0,101,2016,5,spring,2016-05-01,31,10,0.6774193548387097,168.62364623598728,0.0,0.0,4.0
201604,1734.06831,AL,COM,366313.0,11.05,19161.4548255,4733.843216047479,ESC,37.186591561,162.22557931,1,0,100,2016,4,spring,2016-04-01,30,9,0.7,157.79477386824928,0.0,0.0,6.0
201603,1748.87625,AL,COM,365980.0,10.84,18957.81855,4778.611536149517,ESC,36.059352676,324.01296817,1,0,99,2016,3,spring,2016-03-01,31,8,0.7419354838709677,154.14875923062957,0.0,0.0,10.0
201602,1731.72426,AL,COM,365674.0,10.88,18841.1599488,4735.7051909624415,ESC,3.4375040216,573.48770536,1,0,98,2016,2,winter,2016-02-01,29,9,0.6896551724137931,163.3001789987049,0.0,2.0,6.0
201601,1865.396,AL,COM,364904.0,10.79,20127.622839999996,5112.01850349681,ESC,2.134209056,857.14690796,1,0,97,2016,1,winter,2016-01-01,31,12,0.6129032258064516,164.90382269344548,0.0,0.0,2.0
201512,1754.39756,AL,COM,364777.0,10.42,18280.8225752,4809.507068702248,ESC,23.680501901,401.62188391,1,0,96,2015,12,winter,2015-12-01,31,9,0.7096774193548387,155.14538931297574,0.0,0.0,4.0
201511,1730.67663,AL,COM,364185.0,10.51,18189.4113813,4752.190864533136,ESC,16.052078881,313.10531841,1,0,95,2015,11,fall,2015-11-01,30,11,0.6333333333333333,158.40636215110453,0.0,1.0,3.0
201510,1878.54694,AL,COM,364402.0,10.68,20062.881319199998,5155.149916850072,ESC,58.755508298,164.41570192,1,0,94,2015,10,fall,2015-10-01,31,10,0.6774193548387097,166.29515860806686,0.0,0.0,2.0
201509,2113.22397,AL,COM,364275.0,10.93,23097.5379921,5801.1775993411575,ESC,235.07987184,13.182737185,1,0,93,2015,9,fall,2015-09-01,30,9,0.7,193.37258664470525,0.0,0.0,4.0
201508,2307.87646,AL,COM,363435.0,10.94,25248.168472399997,6350.176675333966,ESC,339.32431584,1.1731246849,1,0,92,2015,8,summer,2015-08-01,31,10,0.6774193548387097,204.84440888174083,1.0,0.0,8.0
201507,2311.88201,AL,COM,363941.0,11.12,25708.127951199996,6352.35384306797,ESC,442.39241249,0.0,1,0,91,2015,7,summer,2015-07-01,31,9,0.7096774193548387,204.91464009896677,1.0,0.0,15.0
201506,2156.04179,AL,COM,362478.0,11.07,23867.382615300005,5948.062475515755,ESC,352.51724439,0.70408825522,1,0,90,2015,6,summer,2015-06-01,30,8,0.7333333333333334,198.2687491838585,1.0,0.0,14.0
201505,1938.26465,AL,COM,361854.0,11.0,21320.91115,5356.482586899689,ESC,174.79189574,37.069000569,1,0,89,2015,5,spring,2015-05-01,31,11,0.6451612903225806,172.7897608677319,0.0,0.0,5.0
201504,1768.82783,AL,COM,362141.0,10.8,19103.340564000002,4884.362251167363,ESC,52.139942201,146.58626879,1,0,88,2015,4,spring,2015-04-01,30,8,0.7333333333333334,162.8120750389121,0.0,0.0,9.0
201503,1772.1842,AL,COM,361572.0,10.79,19121.867518,4901.331408405518,ESC,20.598187086,444.81208221,1,0,87,2015,3,spring,2015-03-01,31,9,0.7096774193548387,158.10746478727478,0.0,2.0,0.0
201502,1776.87167,AL,COM,360193.0,11.02,19581.1258034,4933.109943835666,ESC,0.0,863.85644864,1,0,86,2015,2,winter,2015-02-01,28,9,0.6785714285714286,176.18249799413093,0.0,7.0,1.0
201501,1929.03729,AL,COM,361185.0,10.51,20274.181917899998,5340.856597034761,ESC,2.5566871891,835.54551454,1,0,85,2015,1,winter,2015-01-01,31,11,0.6451612903225806,172.28569667854066,0.0,5.0,5.0
